latitude,longitude,vegetation_height_m,terrain_height_m,canopy_height_m,measurement_date,distance_from_query_km,cached_at,has_data
34.03428660529504,-118.12005598722064,4.715737269962135e-31,2.1201645765234482e-42,4.715737269962135e-31,Unknown,1.0146241992745737,2026-02-21T18:35:19.880726,
33.98866797134142,-118.1664719998051,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,2.4990640270193705,2026-02-21T18:35:23.463226,
33.98580090939835,-118.18363794311624,1.990678455410233e-12,2.1509931427385945e-42,1.990678455410233e-12,Unknown,0.6533550842027741,2026-02-21T18:35:27.114820,
33.98602305445493,-118.15001102340202,1.0024408936806723e-31,3.5522916070634106e-42,1.0024408936806723e-31,Unknown,0.6614540354922166,2026-02-21T18:35:30.836511,
33.9959518460558,-118.15018938215096,1.226102938617445e-19,4.40708367030155e-42,1.226102938617445e-19,Unknown,0.4933017952959975,2026-02-21T18:35:51.319605,
33.977350296070604,-118.148031934437,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,3.005158681888892,2026-02-21T18:35:54.899007,
34.017397120234335,-118.15271027567276,1.9944423167904544e-24,5.74532370373175e-43,1.9944423167904544e-24,Unknown,1.5959407584158558,2026-02-21T18:35:58.451891,
33.99962535415616,-118.1169340651835,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,3.0021089535688894,2026-02-21T18:36:02.004160,
34.03321577987502,-118.11996048883782,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,0.6683665524552859,2026-02-21T18:36:05.469464,
33.99618752910206,-118.18484818464192,3.3737477800803404e-31,2.9416057363106555e-41,3.3737477800803404e-31,Unknown,2.3838969033162027,2026-02-21T18:36:08.942977,
34.16540637837896,-118.28905979836463,6.9244919192285425e-34,3.377129299022809e-43,6.9244919192285425e-34,Unknown,0.6500314055393704,2026-02-21T18:36:12.392142,
34.09475102916559,-117.95301468923024,2.211019345153452e-26,2.9416057363106555e-41,2.211019345153452e-26,Unknown,2.5409123788815924,2026-02-21T18:36:15.888438,
34.09250908387483,-117.95372428296398,8.270195863207493e-27,4.638297916915145e-43,8.270195863207493e-27,Unknown,0.482982578201328,2026-02-21T18:36:19.653969,
34.096247133303656,-117.93834462817546,1.850490978805724e-24,3.004383907512408e-42,1.850490978805724e-24,Unknown,0.4407501428445469,2026-02-21T18:36:23.234109,
34.17067763674447,-118.39530584746188,2.8733959953533975e-29,1.661939978689233e-42,2.8733959953533975e-29,Unknown,1.8910490929536128,2026-02-21T18:36:34.796031,
34.16621775909266,-118.41091774318714,0.0874862670898437,7.567011707354012e-44,0.0874862670898437,Unknown,2.4992789313211685,2026-02-21T18:36:38.643927,
34.216410309262365,-118.39606265443352,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,1.6948538014036187,2026-02-21T18:36:43.261873,
34.03339771303011,-118.1199821065528,1.934789222131417e-30,2.9416057363106555e-41,1.934789222131417e-30,Unknown,0.9744985766741008,2026-02-21T18:36:51.875887,
34.022964906834055,-118.11963014840408,7.764386570797141e-31,2.9416057363106555e-41,7.764386570797141e-31,Unknown,2.6912854122805894,2026-02-21T18:36:55.196084,
34.03321577987502,-118.11996048883782,3.3737477800803404e-31,2.9416057363106555e-41,3.3737477800803404e-31,Unknown,2.699033523852582,2026-02-21T18:36:59.682513,
34.05255157321189,-118.1230523135506,3.3737477800803404e-31,2.9416057363106555e-41,3.3737477800803404e-31,Unknown,2.276383658066361,2026-02-21T18:37:03.571203,
34.08129668426167,-118.12556591580284,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,2.913661623528693,2026-02-21T18:37:06.994597,
34.07140838291299,-118.12441340047452,4.6830912527720034e-30,2.9416057363106555e-41,4.6830912527720034e-30,Unknown,2.329655995796525,2026-02-21T18:37:10.416938,
